	AveExpr	Coef	t	P.value	F	F.p.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSMUSG00000036109	-0.462949737958625	-0.530692598645211	-0.541694621506513	0.598926011607802	0.293433062969084	0.598926011607802	0	ENSMUSG00000036109	Mbnl3	chrX
ENSMUSG00000036110	0.399044571587889	-0.334095204361029	-0.297765226244735	0.771480609407224	0.0886641299605782	0.771480609407224	0	ENSMUSG00000036110	Slc17a2	chr13
ENSMUSG00000036112	2.61457217752643	0.313243994910956	0.575765545134755	0.576466706062101	0.331505962964321	0.576466706062101	0	ENSMUSG00000036112	Metap2	chr10
ENSMUSG00000036114	4.22969861179282	-0.414579583655621	-1.52621024916585	0.155434975116177	2.32931772465887	0.155434975116177	0	ENSMUSG00000036114	Rpp25l	chr4
ENSMUSG00000036117	0.410478148244694	-0.704856030914682	-0.719645790595569	0.486885937532525	0.517890063921922	0.486885937532525	0	ENSMUSG00000036117	Il5	chr11
ENSMUSG00000036120	5.49496760448289	0.0396657374413261	0.225326279828166	0.825893973981813	0.0507719323812008	0.825893973981813	0	ENSMUSG00000036120	Rfxank	chr8
ENSMUSG00000036123	7.09027685697602	-0.106751918242436	-0.736203584118866	0.47715093831157	0.541995717269464	0.47715093831157	0	ENSMUSG00000036123	Slc9a3	chr13
ENSMUSG00000036151	8.17486635137281	-0.0730837916995508	-0.450978365365866	0.660844065901954	0.203381486028068	0.660844065901954	0	ENSMUSG00000036151	Tm6sf2	chr8
ENSMUSG00000036155	6.8645329236379	0.0241534458518622	0.154218526840895	0.880255561888947	0.0237833540209758	0.880255561888947	0	ENSMUSG00000036155	Mgat5	chr1
ENSMUSG00000036158	5.96884158539338	-0.261866985084223	-1.63255235942111	0.131086451765112	2.66522720625144	0.131086451765112	0	ENSMUSG00000036158	Prickle1	chr15
ENSMUSG00000036167	5.01442517108701	-0.00342434941667857	-0.01400887766392	0.989076002750966	0.000196248653402677	0.989076002750966	0	ENSMUSG00000036167	Pphln1	chr15
ENSMUSG00000036172	4.17373510150461	0.191233098815372	0.535137355361084	0.603300124868129	0.286371989102855	0.603300124868129	0	ENSMUSG00000036172	Cd200r3	chr16
ENSMUSG00000036180	2.77069372702704	-0.124677370265288	-0.282045400605296	0.783191480374475	0.0795496080026019	0.783191480374475	0	ENSMUSG00000036180	Gatad2a	chr8
ENSMUSG00000036185	3.02257849564515	0.171357019123418	0.361442321715143	0.724676783247183	0.130640551926833	0.724676783247183	0	ENSMUSG00000036185	Sapcd1	chr17
ENSMUSG00000036192	-0.266741679640842	0.527322902526828	0.535494446111577	0.603061500312614	0.286754301816344	0.603061500312614	0	ENSMUSG00000036192	Rorb	chr19
ENSMUSG00000036196	3.00514925823609	-0.138125915515788	-0.38795024289223	0.705521569232423	0.15050539096014	0.705521569232423	0	ENSMUSG00000036196	Slc26a8	chr17
ENSMUSG00000036198	4.08759016108016	0.361170343284622	1.36388687702016	0.20010244515888	1.8601874133078	0.20010244515888	0	ENSMUSG00000036198	Arhgap36	chrX
ENSMUSG00000036199	2.28087915447584	-0.0718912274053913	-0.166340510475779	0.870934151006018	0.0276691654253426	0.870934151006018	0	ENSMUSG00000036199	Ndufa13	chr8
ENSMUSG00000036202	1.61586282757717	-0.800658414015243	-1.3098413331055	0.217181410346216	1.7156843179116	0.217181410346216	0	ENSMUSG00000036202	Rif1	chr2
ENSMUSG00000036206	4.1137257009768	0.240823237718564	0.76586266563567	0.460020331038365	0.586545622614574	0.460020331038365	0	ENSMUSG00000036206	Sh3bp4	chr1
ENSMUSG00000036208	4.80714095151078	0.338899870802093	0.916151054224916	0.379409374520646	0.839332754157425	0.379409374520646	0	ENSMUSG00000036208	Nepro	chr16
ENSMUSG00000036214	2.03798212241188	-0.433125303097072	-0.806365158466597	0.437271034914328	0.65022476878886	0.437271034914328	0	ENSMUSG00000036214	Polr1has	chr17
ENSMUSG00000036218	1.82739714537812	-0.105060825150058	-0.165739859832703	0.871395562215936	0.0274697011373641	0.871395562215936	0	ENSMUSG00000036218	Pdzrn4	chr15
ENSMUSG00000036225	4.29246961057534	-0.0825808112512139	-0.254917711817452	0.803531964483139	0.0649830397982457	0.803531964483139	0	ENSMUSG00000036225	Kctd1	chr18
ENSMUSG00000036231	-0.653709266143242	-1.28606575270932	-1.13882079595909	0.279186450235661	1.29691280530889	0.279186450235661	0	ENSMUSG00000036231	Agr3	chr12
ENSMUSG00000036241	8.22984887957639	-0.0415423557569419	-0.247786485321223	0.808905039083784	0.0613981423078446	0.808905039083784	0	ENSMUSG00000036241	Ube2r2	chr4
ENSMUSG00000036244	0.492633090171787	1.14222796984892	1.33556688205484	0.208907498110365	1.78373889644169	0.208907498110365	0	ENSMUSG00000036244	Tbc1d21	chr9
ENSMUSG00000036246	4.1181904618382	0.237435261151312	0.882990116881288	0.396296863838094	0.779671546510031	0.396296863838094	0	ENSMUSG00000036246	Gmip	chr8
ENSMUSG00000036251	7.182542465641	-0.120947028497562	-0.644660823015964	0.532478741390958	0.41558757673162	0.532478741390958	0	ENSMUSG00000036251	Trpm8	chr1
ENSMUSG00000036257	3.45723393144095	0.0309522322243518	0.0860960354365954	0.93295111203616	0.00741252731789949	0.93295111203616	0	ENSMUSG00000036257	Pnpla8	chr12
ENSMUSG00000036264	-0.000579073415114206	-0.290439609433738	-0.230247618053742	0.822163147933294	0.0530139656194217	0.822163147933294	0	ENSMUSG00000036264	Fstl4	chr11
ENSMUSG00000036270	0.342189382991601	-0.395521007772536	-0.477403765257698	0.642503108527976	0.227914355082227	0.642503108527976	0	ENSMUSG00000036270	Edc4	chr8
ENSMUSG00000036273	5.96701118960104	0.000974628159574387	0.00513408607079973	0.995996361938062	2.63588397823799e-05	0.995996361938062	0	ENSMUSG00000036273	Lrrk2	chr15
ENSMUSG00000036278	6.34382814467461	0.0957637730860394	0.45789438687161	0.656020702645316	0.209667269528528	0.656020702645316	0	ENSMUSG00000036278	Macrod1	chr19
ENSMUSG00000036292	0.722303807882967	-1.52462422466342	-2.03930666340894	0.0664141771058446	4.15877166742412	0.0664141771058446	0	ENSMUSG00000036292	Gramd1c	chr16
ENSMUSG00000036295	-0.00646649117593741	1.00351608971265	0.968082871652522	0.353991439518494	0.937184446386993	0.353991439518494	0	ENSMUSG00000036295	Lrrn3	chr12
ENSMUSG00000036298	3.63251992378106	-0.36432768781403	-1.03127466333835	0.324750594083151	1.06352743124362	0.324750594083151	0	ENSMUSG00000036298	Slc2a13	chr15
ENSMUSG00000036299	2.87487971714032	0.399468830821512	0.946991277192533	0.36416331274509	0.896792479078745	0.36416331274509	0	ENSMUSG00000036299	BC031181	chr18
ENSMUSG00000036304	-3.09355226968856	-1.40624102210573	-0.818144662311848	0.430795681633503	0.669360688469367	0.430795681633503	0	ENSMUSG00000036304	Zdhhc23	chr16
ENSMUSG00000036306	4.41639222038993	-0.165669073195679	-0.568720631216395	0.581073315663398	0.323443156371175	0.581073315663398	0	ENSMUSG00000036306	Lzts1	chr8
ENSMUSG00000036309	4.5834339486704	0.184411009580106	0.739843590761339	0.475027241150809	0.547368538790631	0.475027241150809	0	ENSMUSG00000036309	Skp1	chr11
ENSMUSG00000036315	0.0771917831224187	-0.215875661312098	-0.239753408821818	0.8149699620007	0.057481697041682	0.8149699620007	0	ENSMUSG00000036315	Polr1h	chr17
ENSMUSG00000036323	0.0165439702551135	-0.200077756118968	-0.229568862208399	0.822677436342426	0.0527018624956587	0.822677436342426	0	ENSMUSG00000036323	Srp72	chr5
ENSMUSG00000036327	2.52317367669257	0.349625937304493	0.638844671216437	0.536116156997926	0.408122513941637	0.536116156997926	0	ENSMUSG00000036327	Qsox2	chr2
ENSMUSG00000036333	7.65124556702404	0.0807831145832276	0.579930968984534	0.573752254865285	0.336319928787341	0.573752254865285	0	ENSMUSG00000036333	Kidins220	chr12
ENSMUSG00000036334	3.71204858572754	0.234600912164892	0.677134628753807	0.512434453618549	0.458511305457556	0.512434453618549	0	ENSMUSG00000036334	Igsf10	chr3
ENSMUSG00000036339	-2.17824342030028	-3.65936347867739	-2.3376789081476	0.0395294557092412	5.46474267759817	0.0395294557092412	0	ENSMUSG00000036339	Tmem260	chr14
ENSMUSG00000036353	2.65707414141504	0.56298915116608	1.3996450340205	0.189428909615567	1.95900622125825	0.189428909615567	0	ENSMUSG00000036353	P2ry12	chr3
ENSMUSG00000036356	4.95469375052395	-0.0496373764124964	-0.24093568073321	0.814076547647409	0.0580500022503755	0.814076547647409	0	ENSMUSG00000036356	Csgalnact1	chr8
ENSMUSG00000036362	4.78171860878663	0.0273760792771665	0.128215000211453	0.900313656725129	0.0164390862792229	0.900313656725129	0	ENSMUSG00000036362	P2ry13	chr3
ENSMUSG00000036368	3.72339936651231	-0.00922178464837309	-0.0315179584614744	0.97542614257235	0.000993381705579226	0.97542614257235	0	ENSMUSG00000036368	Rmdn2	chr17
ENSMUSG00000036371	7.97239703202318	-0.0675246202150355	-0.444669699518169	0.66525793759483	0.197731141669579	0.66525793759483	0	ENSMUSG00000036371	Serbp1	chr6
ENSMUSG00000036372	4.06154093827446	-0.0700357950774801	-0.249258071932393	0.80779540757164	0.0621295864234542	0.80779540757164	0	ENSMUSG00000036372	Tmem258	chr19
ENSMUSG00000036376	1.20428599183505	0.470420670579844	0.535461462800112	0.603083539252761	0.286718978144035	0.603083539252761	0	ENSMUSG00000036376	Abt1	chr13
ENSMUSG00000036377	6.97842333711862	-0.00760892668084079	-0.0426768383574276	0.966730820770475	0.001821312532186	0.966730820770475	0	ENSMUSG00000036377	Cracd	chr5
ENSMUSG00000036381	0.448539951932159	2.53966837433823	2.6693612660103	0.0219718167698652	7.12548956847612	0.0219718167698652	0	ENSMUSG00000036381	P2ry14	chr3
ENSMUSG00000036390	2.03882281110423	0.191169373426659	0.381138737175174	0.710424046065284	0.145266736975486	0.710424046065284	0	ENSMUSG00000036390	Gadd45a	chr6
ENSMUSG00000036391	9.00572254632419	0.0813541509489788	0.56496223569108	0.583538929808912	0.319182327757064	0.583538929808912	0	ENSMUSG00000036391	Sec24a	chr11
ENSMUSG00000036398	-1.7368778766182	-1.42692969718875	-0.873484830405087	0.401231867486212	0.762975748947803	0.401231867486212	0	ENSMUSG00000036398	Ppp1r11	chr17
ENSMUSG00000036402	4.76748434696466	-0.104571082362591	-0.252211883146565	0.805569458780798	0.0636108340003365	0.805569458780798	0	ENSMUSG00000036402	Gng12	chr6
ENSMUSG00000036403	2.67404370857192	0.0733985922279947	0.18740583469244	0.854785075163788	0.0351209468767702	0.854785075163788	0	ENSMUSG00000036403	Cep135	chr5
ENSMUSG00000036411	3.92977557063747	0.13448394794737	0.381406079509576	0.710231370315031	0.145470597486865	0.710231370315031	0	ENSMUSG00000036411	Matcap2	chr9
ENSMUSG00000036412	6.31567783161963	-0.0958259925014922	-0.461557474345707	0.653472601652178	0.213035302124388	0.653472601652178	0	ENSMUSG00000036412	Arsi	chr18
ENSMUSG00000036422	4.95634044080219	0.169166854405646	0.690417854458345	0.504366448690777	0.476676813754864	0.504366448690777	0	ENSMUSG00000036422	Pcdh8	chr14
ENSMUSG00000036427	-0.938568164250183	0.378972789360964	0.377555275621873	0.713008712523388	0.142547986149908	0.713008712523388	0	ENSMUSG00000036427	Gpi1	chr7
ENSMUSG00000036430	1.64682259527473	0.108327188580392	0.172587132493386	0.866138593713415	0.0297863183022896	0.866138593713415	0	ENSMUSG00000036430	Tbcc	chr17
ENSMUSG00000036432	6.27429360550603	-0.0883985810662775	-0.538807551544739	0.600849846864331	0.290313577601637	0.600849846864331	0	ENSMUSG00000036432	Siah2	chr3
ENSMUSG00000036435	1.7942160238859	-0.131818336076447	-0.179528491175386	0.860816291634178	0.0322304791437105	0.860816291634178	0	ENSMUSG00000036435	Exoc1	chr5
ENSMUSG00000036438	0.727311341505335	-0.152299553086415	-0.208642406103493	0.838574809408323	0.043531653624655	0.838574809408323	0	ENSMUSG00000036438	Calm2	chr17
ENSMUSG00000036446	0.197754494664413	0.111788501811723	0.120981687523791	0.905906751515108	0.0146365687161043	0.905906751515108	0	ENSMUSG00000036446	Lum	chr10
ENSMUSG00000036449	4.31968831327596	-0.027484210323224	-0.0961053520353792	0.925180960975222	0.00923623868984417	0.925180960975222	0	ENSMUSG00000036449	Lcn8	chr2
ENSMUSG00000036450	5.22074151679683	-0.211037459669124	-1.13827720889698	0.279403667973532	1.29567500429429	0.279403667973532	0	ENSMUSG00000036450	Hif1an	chr19
ENSMUSG00000036452	5.84777622246528	-0.152951619794196	-0.823251952856698	0.428007973892181	0.677743777882367	0.428007973892181	0	ENSMUSG00000036452	Arhgap26	chr18
ENSMUSG00000036463	-2.02350229713779	0.830135382286543	0.409109550611611	0.690382213892915	0.167370624401634	0.690382213892915	0	ENSMUSG00000036463	4930544G11Rik	chr6
ENSMUSG00000036466	1.00508025704191	-0.576822459536895	-0.841466953179167	0.41816367983242	0.70806663329263	0.41816367983242	0	ENSMUSG00000036466	Megf11	chr9
ENSMUSG00000036469	3.67522532147441	-0.21033458199115	-0.486874388867947	0.635989191952542	0.237046670535537	0.635989191952542	0	ENSMUSG00000036469	Marchf1	chr8
ENSMUSG00000036473	7.38372093892525	-0.0220550828797803	-0.142211662699945	0.889507186216409	0.020224157007883	0.889507186216409	0	ENSMUSG00000036473	Tbc1d24	chr17
ENSMUSG00000036478	-0.905041691071244	-1.38045151247918	-1.06568668409755	0.309600410846496	1.13568810866284	0.309600410846496	0	ENSMUSG00000036478	Btg1	chr10
ENSMUSG00000036492	-1.36875829587831	-1.05885318245484	-0.717532532565065	0.488137183091155	0.514852935289236	0.488137183091155	0	ENSMUSG00000036492	Rnf39	chr17
ENSMUSG00000036499	1.85335498384091	0.0633412118945975	0.105761193864023	0.917692922450403	0.0111854301275434	0.917692922450403	0	ENSMUSG00000036499	Eea1	chr10
ENSMUSG00000036500	2.85622987993124	0.0770235890891633	0.21555491558319	0.833314807964532	0.046463921632076	0.833314807964532	0	ENSMUSG00000036500	Akp3	chr1
ENSMUSG00000036501	7.86287671332242	-0.0497143187756866	-0.268458404170412	0.793358998883273	0.0720699147697245	0.793358998883273	0	ENSMUSG00000036501	Fam13b	chr18
ENSMUSG00000036503	3.0156231440849	0.028153812145939	0.0659403606437789	0.948619110936225	0.00434813116183163	0.948619110936225	0	ENSMUSG00000036503	Rnf13	chr3
ENSMUSG00000036504	-3.13894764809075	-1.25498862023396	-0.590625114149633	0.56681510919122	0.348838025464267	0.56681510919122	0	ENSMUSG00000036504	Phpt1	chr2
ENSMUSG00000036513	3.92760706812092	0.069699292091157	0.127918712798109	0.900542649456362	0.0163631970839251	0.900542649456362	0	ENSMUSG00000036513	Commd2	chr3
ENSMUSG00000036521	-0.282170973748174	1.49034484557925	1.52982804399516	0.154545981454308	2.34037384419404	0.154545981454308	0	ENSMUSG00000036521	Scgb2b2	chr7
ENSMUSG00000036523	2.25914783674337	0.2029143828853	0.258970357172631	0.800483171035268	0.0670656458941199	0.800483171035268	0	ENSMUSG00000036523	Greb1	chr12
ENSMUSG00000036526	4.56714958717453	-0.796281725144521	-2.25973070532861	0.0453197253438466	5.10638286060494	0.0453197253438466	0	ENSMUSG00000036526	Card11	chr5
ENSMUSG00000036529	4.96422255700028	0.059076350040371	0.262520165731847	0.797815509423932	0.0689168374158764	0.797815509423932	0	ENSMUSG00000036529	Sbf1	chr15
ENSMUSG00000036545	6.3747509320021	0.0274924913370667	0.0837680979568954	0.934759349417022	0.00701709423531602	0.934759349417022	0	ENSMUSG00000036545	Adamts2	chr11
ENSMUSG00000036553	1.62613115251237	-0.0122257957992367	-0.0210198563186879	0.983609636817326	0.000441834359658283	0.983609636817326	0	ENSMUSG00000036553	Sh3tc1	chr5
ENSMUSG00000036555	6.59729820217928	-0.0102814690837914	-0.0654262445715977	0.949019085474393	0.00428059347874251	0.949019085474393	0	ENSMUSG00000036555	Iqce	chr5
ENSMUSG00000036557	3.85734592594772	0.019187236527948	0.0616223764746482	0.951978885987737	0.00379731728238328	0.951978885987737	0	ENSMUSG00000036557	Stpg4	chr17
ENSMUSG00000036560	-1.40316677545621	1.47989024540483	1.14718032099683	0.275862477882713	1.3160226888824	0.275862477882713	0	ENSMUSG00000036560	Lgi4	chr7
ENSMUSG00000036561	9.03543067041395	0.171507576078522	1.04780684028424	0.317404504701232	1.09789917454645	0.317404504701232	0	ENSMUSG00000036561	Ppp6r2	chr15
ENSMUSG00000036565	8.74199822634209	0.061758012697009	0.435937573752629	0.6713892984159	0.190041568209329	0.6713892984159	0	ENSMUSG00000036565	Ttyh3	chr5
ENSMUSG00000036568	3.12752103324845	-0.278010767084774	-0.827706656669361	0.42558628193025	0.685098309494772	0.42558628193025	0	ENSMUSG00000036568	Bicral	chr17
ENSMUSG00000036570	3.3900045193919	0.260432853291869	0.450961299462015	0.660855988034732	0.203366093612469	0.660855988034732	0	ENSMUSG00000036570	Fxyd1	chr7
ENSMUSG00000036572	6.83894516013351	0.205883713448691	1.26517671010156	0.232183894877909	1.6006721077834	0.232183894877909	0	ENSMUSG00000036572	Upf3b	chrX
ENSMUSG00000036574	7.45548087777337	-0.0109947411687044	-0.0726201524217998	0.943423720615417	0.00527368653776543	0.943423720615417	0	ENSMUSG00000036574	Tex44	chr1
ENSMUSG00000036578	2.75951364699082	0.525777526567121	1.25532929397812	0.235602300634963	1.5758516363196	0.235602300634963	0	ENSMUSG00000036578	Fxyd7	chr7
ENSMUSG00000036580	0.35970146758267	0.412357375766856	0.463919539946026	0.651831954397851	0.215221339543732	0.651831954397851	0	ENSMUSG00000036580	Spart	chr3
ENSMUSG00000036585	3.97257119778155	-0.0519347627041968	-0.117142518639443	0.908877543500774	0.0137223696731923	0.908877543500774	0	ENSMUSG00000036585	Fgf1	chr18
ENSMUSG00000036591	7.09651466582419	0.247203452784622	1.41887996961415	0.183888111376047	2.01322036817225	0.183888111376047	0	ENSMUSG00000036591	Arhgap21	chr2
ENSMUSG00000036594	-1.92626024721171	2.10165165862108	1.43604918784837	0.179058666393108	2.06223726991997	0.179058666393108	0	ENSMUSG00000036594	H2-Aa	chr17
ENSMUSG00000036596	6.68787493092006	0.0792372560599279	0.395281317047405	0.70026071187268	0.156247319606731	0.70026071187268	0	ENSMUSG00000036596	Cpz	chr5
ENSMUSG00000036599	4.39716527572874	0.152897239377327	0.618163517128466	0.549165100831131	0.382126133908635	0.549165100831131	0	ENSMUSG00000036599	Chst12	chr5
ENSMUSG00000036606	-1.64706686226292	-1.2820391933328	-0.887139583699638	0.394155696285633	0.787016640966766	0.394155696285633	0	ENSMUSG00000036606	Plxnb2	chr15
ENSMUSG00000036611	3.77101468085144	0.0536855557674811	0.130280980909783	0.898717179481394	0.0169731339868154	0.898717179481394	0	ENSMUSG00000036611	Eepd1	chr9
ENSMUSG00000036613	2.11891233640577	0.454819496640849	0.731943170332044	0.479644128772889	0.535740804595724	0.479644128772889	0	ENSMUSG00000036613	Eipr1	chr12
ENSMUSG00000036615	6.15793910274823	-0.159291675289612	-0.927538170393453	0.373728501481818	0.860327057536833	0.373728501481818	0	ENSMUSG00000036615	Rfxap	chr3
ENSMUSG00000036617	5.41401926703938	-0.339888948636171	-1.54985057273362	0.149705233171582	2.40203679780274	0.149705233171582	0	ENSMUSG00000036617	Etl4	chr2
ENSMUSG00000036620	3.48920005629799	0.13107324033074	0.337715203264751	0.741991672502926	0.114051558516152	0.741991672502926	0	ENSMUSG00000036620	Mgat4b	chr11
ENSMUSG00000036622	9.1415382246483	0.11291989470644	0.640541964804938	0.535053195875625	0.41029400867617	0.535053195875625	0	ENSMUSG00000036622	Atp13a2	chr4
ENSMUSG00000036634	-0.0634130789677159	1.30933613914355	1.10369545527764	0.29349344016969	1.21814365800052	0.29349344016969	0	ENSMUSG00000036634	Mag	chr7
ENSMUSG00000036636	3.58653818441432	-1.94086914331141	-3.89812395832734	0.00252674539619859	15.1953703944856	0.00252674539619859	0	ENSMUSG00000036636	Clcn7	chr17
ENSMUSG00000036639	2.90157286276074	-0.108995593213595	-0.312084591681413	0.760864506970145	0.0973967923649543	0.760864506970145	0	ENSMUSG00000036639	Nudt1	chr5
ENSMUSG00000036644	7.53243434209374	-0.12133015864726	-0.840822336699518	0.418509446257583	0.706982201892837	0.418509446257583	0	ENSMUSG00000036644	Tbc1d9b	chr11
ENSMUSG00000036646	7.68836709716714	-0.181762593800921	-0.995707728534428	0.340981272302585	0.99143388066319	0.340981272302585	0	ENSMUSG00000036646	Man1b1	chr2
ENSMUSG00000036647	3.21626730897919	-0.0747702318710988	-0.195231374889986	0.848803106655182	0.0381152897414344	0.848803106655182	0	ENSMUSG00000036647	Or6b9	chr7
