ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	logCPM	LR	PValue	FDR
ENSMUST00000238732	ENSMUSG00000118425	Gm50470	4	4	Gm50470	ENSMUSG00000118425	-0.293589448424396	-0.0276940798937255	0.407791049861992	0.523092815784236	0.999988599375714
ENSMUST00000000095	ENSMUSG00000000093	Tbx2	11	11	Tbx2	ENSMUSG00000000093	-0.17051858861122	4.44352127255216	0.407639191531599	0.523170197092224	0.999988599375714
ENSMUST00000131726	ENSMUSG00000029545	Acads	5	5	Acads	ENSMUSG00000029545	0.137156474364097	4.09328271401255	0.407585105746802	0.52319776207902	0.999988599375714
ENSMUST00000030056	ENSMUSG00000028364	Tnc	4	4	Tnc	ENSMUSG00000028364	-0.128976611513141	10.0780762532376	0.40731171206796	0.5233371374165	0.999988599375714
ENSMUST00000007317	ENSMUSG00000020911	Krt19	11	11	Krt19	ENSMUSG00000020911	-0.558049196209046	-1.75856899233819	0.407238443527944	0.523374500699291	0.999988599375714
ENSMUST00000117233	ENSMUSG00000082429	Gm13171	4	4	Gm13171	ENSMUSG00000082429	0.431050813481845	-0.0425074555721345	0.407064549464402	0.523463196893091	0.999988599375714
ENSMUST00000048698	ENSMUSG00000036980	Taf6	5	5	Taf6	ENSMUSG00000036980	-0.10997280767045	5.02763161102189	0.40704645691072	0.523472426689916	0.999988599375714
ENSMUST00000100737	ENSMUSG00000029468	P2rx7	5	5	P2rx7	ENSMUSG00000029468	0.105378161972987	5.7420464158281	0.406992497026227	0.523499955682901	0.999988599375714
ENSMUST00000182803	ENSMUSG00000098241	H2-Pa	17	17	H2-Pa	ENSMUSG00000098241	-0.517287417811145	-2.83817510840364	0.406971422574366	0.523510708042104	0.999988599375714
ENSMUST00000153199	ENSMUSG00000099397	Gm7809	17	17	Gm7809	ENSMUSG00000099397	0.330809371768196	-0.044289667936679	0.406953658654796	0.523519771644659	0.999988599375714
ENSMUST00000212318	ENSMUSG00000031881	Cdh16	8	8	Cdh16	ENSMUSG00000031881	0.382241283712854	-0.45568843306621	0.406817207541835	0.523589401746443	0.999988599375714
ENSMUST00000145327	ENSMUSG00000039849	Pcif1	2	2	Pcif1	ENSMUSG00000039849	-0.0869971826165844	6.36446710214063	0.406810858452155	0.523592642044943	0.999988599375714
ENSMUST00000119738	ENSMUSG00000085738	Gm12335	11	11	Gm12335	ENSMUSG00000085738	0.64975623944541	-1.37288674959132	0.406706543855909	0.523645884759884	0.999988599375714
ENSMUST00000020643	ENSMUSG00000020375	Rufy1	11	11	Rufy1	ENSMUSG00000020375	0.101777076075589	5.15569195806669	0.406649354371564	0.523675078648042	0.999988599375714
ENSMUST00000117362	ENSMUSG00000081078	Gm12568	11	11	Gm12568	ENSMUSG00000081078	-0.340003619617434	-0.325160550184231	0.406636733854422	0.523681521514472	0.999988599375714
ENSMUST00000118670	ENSMUSG00000084140	Gm14000	2	2	Gm14000	ENSMUSG00000084140	0.55060163758801	-2.59054322066733	0.406534791909688	0.52373356878044	0.999988599375714
ENSMUST00000216271	ENSMUSG00000100016	Or4c110	2	2	Or4c110	ENSMUSG00000100016	0.563249812869345	-2.19460909853404	0.406524729264382	0.523738706841281	0.999988599375714
ENSMUST00000033430	ENSMUSG00000031104	Rab33a	X	X	Rab33a	ENSMUSG00000031104	0.528606761764673	-2.52389232489648	0.406500994430286	0.523750826376761	0.999988599375714
ENSMUST00000033983	ENSMUSG00000031578	Mak16	8	8	Mak16	ENSMUSG00000031578	0.126294910721679	4.71080131855171	0.406471481352886	0.523765897106243	0.999988599375714
ENSMUST00000103075	ENSMUSG00000034187	Nsf	11	11	Nsf	ENSMUSG00000034187	0.0939573420313049	6.32959618120466	0.406442922207053	0.523780481447193	0.999988599375714
ENSMUST00000129339	ENSMUSG00000025967	Eef1b2	1	1	Eef1b2	ENSMUSG00000025967	-0.0954212415659977	6.95238873576032	0.406302330407053	0.52385228817585	0.999988599375714
ENSMUST00000027533	ENSMUSG00000026308	Klhl30	1	1	Klhl30	ENSMUSG00000026308	-0.320828034086633	-0.411538272628845	0.406203167495498	0.523902945764922	0.999988599375714
ENSMUST00000182658	ENSMUSG00000098026	Gm27014	12	12	Gm27014	ENSMUSG00000098026	-0.263840182980254	0.927599557580051	0.406154093263839	0.523928018659258	0.999988599375714
ENSMUST00000171479	ENSMUSG00000026409	Pfkfb2	1	1	Pfkfb2	ENSMUSG00000026409	0.114419652256001	4.4588729086726	0.405988324581581	0.524012728567657	0.999988599375714
ENSMUST00000204268	ENSMUSG00000045009	Prrt3	6	6	Prrt3	ENSMUSG00000045009	0.30170897433292	0.0340428941915585	0.405965388036169	0.524024451349439	0.999988599375714
ENSMUST00000003071	ENSMUSG00000074336	Apoc4	7	7	Apoc4	ENSMUSG00000074336	-0.210336463450429	2.90772036257027	0.405922204212428	0.52404652370233	0.999988599375714
ENSMUST00000168817	ENSMUSG00000059498	Fcgr3	1	1	Fcgr3	ENSMUSG00000059498	0.0985958272307728	7.10416463324331	0.405868239876922	0.524074108569861	0.999988599375714
ENSMUST00000089622	ENSMUSG00000034832	Tet3	6	6	Tet3	ENSMUSG00000034832	0.0900296782965433	7.88488733808919	0.405835411926072	0.524090890444948	0.999988599375714
ENSMUST00000110421	ENSMUSG00000021055	Esr2	12	12	Esr2	ENSMUSG00000021055	0.310661238081435	1.08151266135512	0.405739273223217	0.5241400427031	0.999988599375714
ENSMUST00000051706	ENSMUSG00000047619	Ddi1	9	9	Ddi1	ENSMUSG00000047619	-0.255696810679285	1.338464228275	0.405621257521284	0.524200391076665	0.999988599375714
ENSMUST00000039447	ENSMUSG00000033737	Fndc3c1	X	X	Fndc3c1	ENSMUSG00000033737	0.497811323835883	-0.855274123863786	0.405405941217167	0.52431052677669	0.999988599375714
ENSMUST00000197758	ENSMUSG00000070368	Prok1	3	3	Prok1	ENSMUSG00000070368	0.526107603250189	-2.48899459754659	0.405374512624815	0.524326606145226	0.999988599375714
ENSMUST00000088779	ENSMUSG00000067925	Rtl8a	X	X	Rtl8a	ENSMUSG00000067925	-0.145325381548093	3.75207680876653	0.40524676289526	0.524391973960338	0.999988599375714
ENSMUST00000114766	ENSMUSG00000067878	Map7d3	X	X	Map7d3	ENSMUSG00000067878	-0.201921729525595	2.26464328387528	0.405221397731955	0.524404954695366	0.999988599375714
ENSMUST00000037014	ENSMUSG00000037594	Clba1	12	12	Clba1	ENSMUSG00000037594	-0.267730522396813	0.330521739947197	0.405198868973903	0.52441648436612	0.999988599375714
ENSMUST00000103137	ENSMUSG00000027624	Epb41l1	2	2	Epb41l1	ENSMUSG00000027624	0.169558507213803	5.05778435657967	0.405092258301277	0.524471051226353	0.999988599375714
ENSMUST00000042055	ENSMUSG00000039515	Ptpa	2	2	Ptpa	ENSMUSG00000039515	-0.0893535654338202	6.8194636507875	0.405082032972993	0.524476285417019	0.999988599375714
ENSMUST00000032667	ENSMUSG00000030474	Siglece	7	7	Siglece	ENSMUSG00000030474	-0.110979102822896	5.44498826837819	0.40503723352905	0.524499218668063	0.999988599375714
ENSMUST00000184255	ENSMUSG00000099104	Gm17087	17	17	Gm17087	ENSMUSG00000099104	0.820285987961684	-1.8291626837569	0.404997413049769	0.524519604636855	0.999988599375714
ENSMUST00000106103	ENSMUSG00000039068	Zzz3	3	3	Zzz3	ENSMUSG00000039068	0.0858147519954362	6.47557219395115	0.404963514305971	0.524536960101437	0.999988599375714
ENSMUST00000121230	ENSMUSG00000083745	Gm13543	2	2	Gm13543	ENSMUSG00000083745	-0.489803096128593	-1.31486874138521	0.404917668919848	0.524560433626438	0.999988599375714
ENSMUST00000237487	ENSMUSG00000052102	Gnpda1	18	18	Gnpda1	ENSMUSG00000052102	-0.106158177302359	5.24459913181595	0.404849058825971	0.524595566510962	0.999988599375714
ENSMUST00000220368	ENSMUSG00000054452	Tle5	10	10	Tle5	ENSMUSG00000054452	-0.107812662583939	7.56265834855232	0.404799538678858	0.524620926684825	0.999988599375714
ENSMUST00000156876	ENSMUSG00000041439	Mfsd6	1	1	Mfsd6	ENSMUSG00000041439	-0.0981898826730851	5.42347285404986	0.404775531957439	0.524633221750612	0.999988599375714
ENSMUST00000119676	ENSMUSG00000080791	Akirin1-ps	11	11	Akirin1-ps	ENSMUSG00000080791	0.659694745832259	-1.5980696608879	0.4046671844305	0.524688718415132	0.999988599375714
ENSMUST00000206605	ENSMUSG00000108695	Siglecl1	7	7	Siglecl1	ENSMUSG00000108695	0.296046877985144	-0.48209554974589	0.40465162797268	0.524696687441945	0.999988599375714
ENSMUST00000089874	ENSMUSG00000071856	Mcc	18	18	Mcc	ENSMUSG00000071856	0.12560638684644	4.64202458329481	0.404541728147575	0.524752991391418	0.999988599375714
ENSMUST00000120137	ENSMUSG00000062128	Or1e1	11	11	Or1e1	ENSMUSG00000062128	-0.721300228076893	-1.64835992738615	0.404527503170198	0.524760279926184	0.999988599375714
ENSMUST00000061391	ENSMUSG00000044362	Ccdc89	7	7	Ccdc89	ENSMUSG00000044362	0.805599357130809	-2.46987174410826	0.404475856509245	0.524786743940723	0.999988599375714
ENSMUST00000066503	ENSMUSG00000054385	Ceacam2	7	7	Ceacam2	ENSMUSG00000054385	-0.346966099336352	0.0374062823199163	0.404408756780689	0.524821129730941	0.999988599375714
ENSMUST00000032988	ENSMUSG00000030800	Prss8	7	7	Prss8	ENSMUSG00000030800	-0.33487848029315	-0.732400133564125	0.404402375730023	0.524824399959775	0.999988599375714
ENSMUST00000118662	ENSMUSG00000082705	Gm15616	5	5	Gm15616	ENSMUSG00000082705	-0.838560555648186	-3.4552886377582	0.404369881969423	0.524841053270492	0.999988599375714
ENSMUST00000046518	ENSMUSG00000057963	Itpk1	12	12	Itpk1	ENSMUSG00000057963	-0.111405431613902	4.78642976126165	0.404283197807729	0.52488548419019	0.999988599375714
ENSMUST00000033575	ENSMUSG00000031224	Magee2	X	X	Magee2	ENSMUSG00000031224	0.471072513199302	-1.39243143747944	0.404191627032042	0.52493242706347	0.999988599375714
ENSMUST00000055322	ENSMUSG00000056708	Ier5	1	1	Ier5	ENSMUSG00000056708	-0.103338199002979	7.66097317495597	0.404109056876008	0.524974762258506	0.999988599375714
ENSMUST00000172266	ENSMUSG00000078995	Zfp456	13	13	Zfp456	ENSMUSG00000078995	-0.172078403500368	2.59043287273908	0.404013254264629	0.52502388958134	0.999988599375714
ENSMUST00000028854	ENSMUSG00000027375	Mal	2	2	Mal	ENSMUSG00000027375	-0.436030848579478	-1.01300859262561	0.404006283337529	0.525027464573281	0.999988599375714
ENSMUST00000194441	ENSMUSG00000102193	Gm7299	1	1	Gm7299	ENSMUSG00000102193	0.74698639000696	-3.2619297991851	0.403927709588584	0.52506776357426	0.999988599375714
ENSMUST00000111246	ENSMUSG00000040272	Accs	2	2	Accs	ENSMUSG00000040272	0.152559449217095	3.81343167439093	0.40383633184145	0.525114636427063	0.999988599375714
ENSMUST00000210609	ENSMUSG00000049988	Lrrc25	8	8	Lrrc25	ENSMUSG00000049988	0.105561068471692	4.92013099834773	0.403769452754726	0.525148947239648	0.999988599375714
ENSMUST00000164372	ENSMUSG00000092036	Gm2244	14	14	Gm2244	ENSMUSG00000092036	0.606074052713891	-1.60155552480818	0.403720358124954	0.525174136675176	0.999988599375714
ENSMUST00000133314	ENSMUSG00000050195	Scd4	19	19	Scd4	ENSMUSG00000050195	-0.303708864392615	0.454908557929361	0.403581040300594	0.525245629467776	0.999988599375714
ENSMUST00000095664	ENSMUSG00000030059	Tmf1	6	6	Tmf1	ENSMUSG00000030059	-0.0880757092290576	6.54883064251224	0.403278766062144	0.525400805083815	0.999988599375714
ENSMUST00000071876	ENSMUSG00000064284	Cdpf1	15	15	Cdpf1	ENSMUSG00000064284	-0.212172884184592	2.06474984067681	0.402928036449331	0.52558095808128	0.999988599375714
ENSMUST00000015540	ENSMUSG00000015396	Cd83	13	13	Cd83	ENSMUSG00000015396	0.0935818893168163	8.55580782601275	0.402911385297714	0.525589513714947	0.999988599375714
ENSMUST00000049714	ENSMUSG00000034940	Synrg	11	11	Synrg	ENSMUSG00000034940	-0.0869078091578259	6.37051943717725	0.40283200176671	0.525630305679849	0.999988599375714
ENSMUST00000032920	ENSMUSG00000030682	Cdipt	7	7	Cdipt	ENSMUSG00000030682	-0.104642370734299	5.51270569750655	0.402770288516608	0.525662021502419	0.999988599375714
ENSMUST00000207982	ENSMUSG00000030579	Tyrobp	7	7	Tyrobp	ENSMUSG00000030579	0.101748586208622	7.53789839118655	0.402730872651497	0.52568227998275	0.999988599375714
ENSMUST00000097542	ENSMUSG00000073542	Cep76	18	18	Cep76	ENSMUSG00000073542	-0.133283684178962	4.48983709603402	0.402681134611436	0.525707845711935	0.999988599375714
ENSMUST00000122150	ENSMUSG00000081321	Gm15304	8	8	Gm15304	ENSMUSG00000081321	0.34371623850366	-0.143350272301913	0.402607812589948	0.525745537825287	0.999988599375714
ENSMUST00000111820	ENSMUSG00000079260	Tmppe	9	9	Tmppe	ENSMUSG00000079260	0.146726613540088	3.63050125896243	0.402588806078608	0.525755309148736	0.999988599375714
ENSMUST00000148314	ENSMUSG00000087006	Gm13889	2	2	Gm13889	ENSMUSG00000087006	-0.197617433866411	2.99753200251045	0.402464481239749	0.525819233025625	0.999988599375714
ENSMUST00000189799	ENSMUSG00000033554	Dph5	3	3	Dph5	ENSMUSG00000033554	0.134407776407908	3.8786538851021	0.40243672656908	0.525833505484964	0.999988599375714
ENSMUST00000236191	ENSMUSG00000117925	Gm50127	17	17	Gm50127	ENSMUSG00000117925	-0.560365619643725	-2.61049596171119	0.402398310565304	0.525853261527754	0.999988599375714
ENSMUST00000023677	ENSMUSG00000022956	Atp5po	16	16	Atp5po	ENSMUSG00000022956	0.0990591912634291	6.01203617294752	0.40232346573256	0.525891755475537	0.999988599375714
ENSMUST00000227225	ENSMUSG00000115649	Gm18813	14	14	Gm18813	ENSMUSG00000115649	0.513260174748104	-1.93643141576127	0.402206591314683	0.525951875984415	0.999988599375714
ENSMUST00000037001	ENSMUSG00000037353	Letmd1	15	15	Letmd1	ENSMUSG00000037353	0.107194651693755	4.64549900030754	0.402185198113376	0.52596288202977	0.999988599375714
ENSMUST00000181504	ENSMUSG00000042812	Foxf1	8	8	Foxf1	ENSMUSG00000042812	-0.352500315648114	0.131601390937547	0.402184203153688	0.525963393911324	0.999988599375714
ENSMUST00000218739	ENSMUSG00000112081	Gm9004	10	10	Gm9004	ENSMUSG00000112081	-0.840735038746945	-3.33243224179156	0.401987477750565	0.526064621593617	0.999988599375714
ENSMUST00000188284	ENSMUSG00000101535	Gm29383	1	1	Gm29383	ENSMUSG00000101535	-0.603788384909046	-1.07445831550085	0.401784953272915	0.526168869550711	0.999988599375714
ENSMUST00000217836	ENSMUSG00000025359	Pmel	10	10	Pmel	ENSMUSG00000025359	-0.256752982853481	0.358329981855504	0.401735651758168	0.526194252710079	0.999988599375714
ENSMUST00000222171	ENSMUSG00000113946	Gm47250	13	13	Gm47250	ENSMUSG00000113946	-0.592143354501365	-1.18930325983642	0.401637059604227	0.526245019978656	0.999988599375714
ENSMUST00000113352	ENSMUSG00000026825	Dnm1	2	2	Dnm1	ENSMUSG00000026825	0.291725200062113	5.95702042799191	0.401613854999921	0.526256969809467	0.999988599375714
ENSMUST00000082300	ENSMUSG00000043889	Gm8399	13	13	Gm8399	ENSMUSG00000043889	-0.283913625057553	0.0719027612003096	0.401467767114625	0.526332212782193	0.999988599375714
ENSMUST00000215533	ENSMUSG00000073915	Or52e7	7	7	Or52e7	ENSMUSG00000073915	0.354599930963829	0.901017136771048	0.40135400259535	0.526390820804241	0.999988599375714
ENSMUST00000212731	ENSMUSG00000031796	Cfap20	8	8	Cfap20	ENSMUSG00000031796	-0.118294510957881	4.48348673024664	0.401174631359665	0.526483251061008	0.999988599375714
ENSMUST00000080217	ENSMUSG00000061130	Ppm1b	17	17	Ppm1b	ENSMUSG00000061130	-0.0902220949093516	5.96062482257722	0.401073092548231	0.526535586991928	0.999988599375714
ENSMUST00000233124	ENSMUSG00000117217	Gm4766	17	17	Gm4766	ENSMUSG00000117217	1.02600920424377	-3.24094096017034	0.401039087605051	0.526553116161338	0.999988599375714
ENSMUST00000112295	ENSMUSG00000070284	Gmppb	9	9	Gmppb	ENSMUSG00000070284	-0.129346722842721	4.21209008180273	0.400949219912262	0.526599446968256	0.999988599375714
ENSMUST00000094151	ENSMUSG00000020496	Rnf187	11	11	Rnf187	ENSMUSG00000020496	-0.0950812903065786	6.18018131479233	0.400895176795541	0.526627312109752	0.999988599375714
ENSMUST00000003154	ENSMUSG00000003070	Efna2	10	10	Efna2	ENSMUSG00000003070	0.208327457876753	1.68458819563881	0.400715661585149	0.526719890737353	0.999988599375714
ENSMUST00000117766	ENSMUSG00000029486	Mrpl1	5	5	Mrpl1	ENSMUSG00000029486	0.12074578330527	4.12748365523801	0.400584456129416	0.526787573690796	0.999988599375714
ENSMUST00000040487	ENSMUSG00000039096	Rsad1	11	11	Rsad1	ENSMUSG00000039096	0.190017542559063	3.65781699415972	0.400578688314524	0.526790549401542	0.999988599375714
ENSMUST00000214614	ENSMUSG00000111064	Gm30285	10	10	Gm30285	ENSMUSG00000111064	-0.382111094263966	-0.364614068827727	0.400405592214148	0.526879866496895	0.999988599375714
ENSMUST00000095214	ENSMUSG00000036810	Cnep1r1	8	8	Cnep1r1	ENSMUSG00000036810	-0.11883439804117	4.45110404065199	0.400386708284896	0.526889612186263	0.999988599375714
ENSMUST00000214173	ENSMUSG00000078624	Or51ab3	7	7	Or51ab3	ENSMUSG00000078624	0.321083444068015	1.37328819652299	0.400331088716572	0.526918318412747	0.999988599375714
ENSMUST00000022232	ENSMUSG00000021718	Nt5el	13	13	Nt5el	ENSMUSG00000021718	0.720337267804285	-2.62979423614594	0.400242557999312	0.52696401641588	0.999988599375714
ENSMUST00000097773	ENSMUSG00000073700	Klhl21	4	4	Klhl21	ENSMUSG00000073700	0.1059931419866	5.02892993482847	0.400039578267177	0.527068817711811	0.999988599375714
ENSMUST00000051809	ENSMUSG00000046916	Myct1	10	10	Myct1	ENSMUSG00000046916	-0.202478249003549	3.31759841340099	0.399829107125403	0.527177526245863	0.999988599375714
ENSMUST00000209263	ENSMUSG00000110040	Gm49369	7	7	Gm49369	ENSMUSG00000110040	0.25693508469649	2.07295982651736	0.399705751861938	0.527241257968082	0.999988599375714
ENSMUST00000008036	ENSMUSG00000007892	Rplp1	9	9	Rplp1	ENSMUSG00000007892	-0.105982273807763	8.30671789877688	0.399455159847443	0.527370769186078	0.999988599375714
ENSMUST00000188912	ENSMUSG00000052534	Pbx1	1	1	Pbx1	ENSMUSG00000052534	0.103438434831056	7.11707282122493	0.399270124543547	0.52746643581111	0.999988599375714
ENSMUST00000095004	ENSMUSG00000073117	Gm7347	5	5	Gm7347	ENSMUSG00000073117	0.987410539191836	-2.47222340682894	0.399265046534359	0.527469061671709	0.999988599375714
ENSMUST00000231450	ENSMUSG00000051483	Cbr1	16	16	Cbr1	ENSMUSG00000051483	0.139515316057663	3.46899319988526	0.39910327257476	0.527552727920127	0.999988599375714
ENSMUST00000066296	ENSMUSG00000035614	Togaram1	12	12	Togaram1	ENSMUSG00000035614	-0.0938606013499197	5.9419510285765	0.39907792702337	0.527565838280744	0.999988599375714
ENSMUST00000066272	ENSMUSG00000051316	Taf7	18	18	Taf7	ENSMUSG00000051316	-0.108993168985016	4.99497367095347	0.39904205112221	0.527584396616003	0.999988599375714
ENSMUST00000107188	ENSMUSG00000028488	Sh3gl2	4	4	Sh3gl2	ENSMUSG00000028488	0.284280128623872	2.33573389462736	0.399039620395731	0.527585654054842	0.999988599375714
ENSMUST00000102597	ENSMUSG00000028800	Hdac1	4	4	Hdac1	ENSMUSG00000028800	-0.103510056861156	6.44922205912906	0.398891693981645	0.527662187938077	0.999988599375714
ENSMUST00000198680	ENSMUSG00000015879	Fam184b	5	5	Fam184b	ENSMUSG00000015879	0.272744200119048	0.658905214811026	0.398876709706381	0.527669941580817	0.999988599375714
ENSMUST00000038014	ENSMUSG00000040697	Dnajc16	4	4	Dnajc16	ENSMUSG00000040697	-0.108914798950585	4.46166253782215	0.39884552405938	0.527686079308515	0.999988599375714
ENSMUST00000130173	ENSMUSG00000038416	Cdc16	8	8	Cdc16	ENSMUSG00000038416	-0.106145589313302	5.19628062263574	0.398793122581725	0.52771319764143	0.999988599375714
ENSMUST00000033018	ENSMUSG00000030759	Far1	7	7	Far1	ENSMUSG00000030759	-0.0857680433420079	7.30343028816426	0.398664099280145	0.527779979223126	0.999988599375714
ENSMUST00000066728	ENSMUSG00000053965	Pde5a	3	3	Pde5a	ENSMUSG00000053965	0.144457068979485	4.80599611281203	0.398644798226139	0.52778997061679	0.999988599375714
ENSMUST00000042755	ENSMUSG00000054932	Afp	5	5	Afp	ENSMUSG00000054932	-0.507724342957877	-2.03605853061225	0.398568089627814	0.52782968297401	0.999988599375714
ENSMUST00000022304	ENSMUSG00000021779	Thrb	14	14	Thrb	ENSMUSG00000021779	-0.22624579205183	3.31829498501653	0.39849876344137	0.527865578024336	0.999988599375714
ENSMUST00000206136	ENSMUSG00000108314	Prkcz2	7	7	Prkcz2	ENSMUSG00000108314	-0.228054946291774	1.54190441990378	0.398491629616485	0.527869271955791	0.999988599375714
ENSMUST00000233720	ENSMUSG00000117329	Gm49943	17	17	Gm49943	ENSMUSG00000117329	1.22406666246324	-3.48030894937123	0.398453886401554	0.527888816357406	0.999988599375714
ENSMUST00000107894	ENSMUSG00000000276	Dgke	11	11	Dgke	ENSMUSG00000000276	-0.102475561561865	4.80495045119664	0.398202848839085	0.528018842972806	0.999988599375714
ENSMUST00000022725	ENSMUSG00000022129	Dct	14	14	Dct	ENSMUSG00000022129	0.22653874535247	1.84331930888874	0.398170062176856	0.5280358292787	0.999988599375714
ENSMUST00000114473	ENSMUSG00000002012	Pnck	X	X	Pnck	ENSMUSG00000002012	-0.360109099160143	-0.309850499463908	0.398140238468863	0.528051281369201	0.999988599375714
ENSMUST00000015889	ENSMUSG00000015745	Plekho1	3	3	Plekho1	ENSMUSG00000015745	0.113439461908975	5.44177907037119	0.39793047436668	0.528159986022039	0.999988599375714
ENSMUST00000036665	ENSMUSG00000027742	Cog6	3	3	Cog6	ENSMUSG00000027742	0.106300968461786	4.83563209897174	0.397912595787975	0.528169252971007	0.999988599375714
ENSMUST00000122112	ENSMUSG00000082321	Gm14253	2	2	Gm14253	ENSMUSG00000082321	-0.526632311035957	-2.52938888339871	0.397716260447879	0.52827103801733	0.999988599375714
ENSMUST00000029876	ENSMUSG00000028222	Calb1	4	4	Calb1	ENSMUSG00000028222	0.521990236462195	-2.27019095903253	0.397680857176435	0.528289395676714	0.999988599375714
